DateLaid,Material,Diameter,NetworkFun,ReviewAge,ReviewDiam,ReviewMate,ID,length,straightdis,sinuosity
01-01-1991,UPVC,"6""",DISTRIBUTION,"1991","150",UPVC,WTE-606976,2.6907071561062,2.6907071561062,1
01-01-1992,UPVC,"4""",DISTRIBUTION,"1992","100",UPVC,WTE-606990,2.69002323419007,2.69002323419007,1
01-01-1991,UPVC,"6""",DISTRIBUTION,"1991","150",UPVC,WTE-287807,2.66853817662639,2.66853817662639,1
01-01-1991,UPVC,"6""",DISTRIBUTION,"1991","150",UPVC,WTE-545864,17.6111613883196,12.8782937534596,1.3675073519416
01-01-1991,PE,"2""",FIRE,"1991","50",PE,WTE-545873,2.30036605776102,2.30036605776102,1
01-08-2002,MDPE,"63",DISTRIBUTION,"2002","63",MDPE,WTE-275254,153.501262241028,153.494963155159,1.00004103773661
12-12-2000,HPPE,"90",DISTRIBUTION,"2000","90",HPPE,WTE-MN551660,122.827559098659,119.235605865,1.03012483735543
01-01-1980,UPVC,"8""",DISTRIBUTION,"1980","200",UPVC,WTE-287817,81.6500075520004,81.6377545318239,1.00015009011758
01-08-2002,HPPE,"90",DISTRIBUTION,"2002","90",HPPE,WTE-287824,75.4843104371308,75.4799239864318,1.00005811413774
12-12-2000,MDPE,"63",DISTRIBUTION,"2000","63",MDPE,WTE-MN551661,112.29683722923,59.8885005071545,1.87509849600951
01-11-2002,MDPE,"63",DISTRIBUTION,"2002","63",MDPE,WTE-288573,131.684223909199,106.690352525462,1.23426552440879
01-08-2002,HPPE,"90",DISTRIBUTION,"2002","90",HPPE,WTE-287839,1.25515935240803,1.25515935240803,1
01-08-2002,HPPE,"90",DISTRIBUTION,"2002","90",HPPE,WTE-287837,4.19746649782111,4.19746649782111,1
01-01-1980,UPVC,"8""",DISTRIBUTION,"1980","200",UPVC,WTE-288554,2.36959258100503,2.36959258100503,1
01-01-1980,UPVC,"4""",DISTRIBUTION,"1980","100",UPVC,WTE-288562,3.08478751298325,3.08478751298325,1
01-08-2002,HPPE,"90",DISTRIBUTION,"2002","90",HPPE,WTE-288556,3.42680098631395,3.42680098631395,1
01-01-1980,UPVC,"8""",DISTRIBUTION,"1980","200",UPVC,WTE-287996,1.69689657908252,1.69689657908252,1
01-01-1980,UPVC,"4""",DISTRIBUTION,"1980","100",UPVC,WTE-288561,1.38405202210539,1.38405202210539,1
01-01-1979,UPVC,"8""",DISTRIBUTION,"1979","200",UPVC,WTE-287998,3.01359437372886,,
01-11-2002,MDPE,"63",DISTRIBUTION,"2002","63",MDPE,WTE-288570,1.97153366697325,1.97153366697325,1
01-08-2002,HPPE,"90",DISTRIBUTION,"2002","90",HPPE,WTE-288564,26.1586882161469,,
01-01-1979,UPVC,"8""",DISTRIBUTION,"1979","200",UPVC,WTE-287984,5.91847657765873,5.91847657765873,1
01-01-1979,UPVC,"8""",DISTRIBUTION,"1979","200",UPVC,WTE-MN594905,10.3612887660211,10.3599600385136,1.00012825604564
23-10-2003,HPPE,"125",DISTRIBUTION,"2003","125",HPPE,WTE-MN594911,90.5817515826455,66.7560248216866,1.35690751246199
,CI,"3""",DISTRIBUTION,"1938","75",CI,WTE-MN594909,1.51059914185078,1.51049561399875,1.00006853899546
,CI,"3""",DISTRIBUTION,"1938","75",CI,WTE-MN594907,2.43092677801193,2.43092677801193,1
01-01-1979,UPVC,"8""",DISTRIBUTION,"1979","200",UPVC,WTE-MN594904,193.203613057532,178.304414990215,1.08356045512465
01-08-2002,MDPE,"63",DISTRIBUTION,"2002","63",MDPE,WTE-287835,25.2531225990243,25.2531225990243,1
01-08-2002,HPPE,"90",DISTRIBUTION,"2002","90",HPPE,WTE-606978,0.97881765411564,0.97881765411564,1
23-10-2003,MDPE,"63",DISTRIBUTION,"2003","63",MDPE,WTE-MN594920,23.3988874187604,19.3334331405738,1.2102810322733
23-10-2003,HPPE,"90",DISTRIBUTION,"2003","90",HPPE,WTE-MN594916,49.5363750307611,35.2150102229453,1.40668353401426
23-10-2003,MDPE,"63",DISTRIBUTION,"2003","63",MDPE,WTE-MN594919,1.9456220084928,1.9456220084928,1
23-10-2003,MDPE,"63",DISTRIBUTION,"2003","63",MDPE,WTE-MN594917,1.22703626675633,1.22703626675633,1
01-01-1979,UPVC,"8""",DISTRIBUTION,"1979","200",UPVC,WTE-606979,2.95300016929886,2.95300016929886,1
01-01-1979,UPVC,"8""",DISTRIBUTION,"1979","200",UPVC,WTE-287969,132.040257003805,88.7725977597311,1.48739881828377
01-01-1980,UPVC,"8""",DISTRIBUTION,"1980","200",UPVC,WTE-275093,95.9444675791742,,
,AC,"4""",DISTRIBUTION,"1965","100",AC,WTE-281830,180.273991000605,142.983965373769,1.26079865339696
01-08-2002,HPPE,"90",DISTRIBUTION,"2002","90",HPPE,WTE-275250,154.285366237697,,
,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-606966,1.16123813231451,1.16123813231451,1
,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-281802,127.688273526409,91.9806608206668,1.38820782963672
01-01-1978,UPVC,"4""",DISTRIBUTION,"1978","100",UPVC,WTE-275263,126.970977403716,126.945975438353,1.00019694964946
,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-281824,103.668820188401,78.1712833526949,1.32617523650808
,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-MN1375647,35.7370539399547,30.3306040329161,1.1782506507675
01-03-2018,MDPE,"63",DISTRIBUTION,"2018","63",MDPE,WTE-MN1371162,1.00928687703999,1.00928687703999,1
01-03-2018,MDPE,"63",DISTRIBUTION,"2018","63",MDPE,WTE-MN1371163,62.3932314127818,45.5278851034489,1.37043992425766
,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-281815,56.9342734837907,51.7887895591617,1.09935516872336
,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-281811,2.26237242729526,2.26237242729526,1
,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-281813,13.1844978668023,13.1844978668023,1
,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-MN1353448,97.239714259795,97.2388989242876,1.0000083848698
,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-606975,2.70962082216338,2.70962082216338,1
,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-MN523563,97.2247094011436,97.2219592530858,1.00002828731368
,UPVC,"4""",DISTRIBUTION,"1978","100",UPVC,WTE-606986,3.45562682567474,3.45562642656405,1.0000001154959
01-01-1980,UPVC,"8""",DISTRIBUTION,"1980","200",UPVC,WTE-MN551649,101.609483979355,101.594405382414,1.00014841955996
,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-MN1353450,162.594028533218,117.601719141363,1.38258207210196
,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-606974,2.7092201830079,2.7092201830079,1
,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-281804,6.54850952513162,6.54850952513162,1
,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-286555,101.852012647538,77.1720755843626,1.31980398189751
,,,DISTRIBUTION,"1966","100",AC,WTE-MN1353449,1.07907553019597,1.07907553019597,1
,,,DISTRIBUTION,"1966","100",AC,WTE-MN1353451,0.8589866121936,0.8589866121936,1
01-01-1978,UPVC,"4""",DISTRIBUTION,"1978","100",UPVC,WTE-MN551647,6.10957093421045,6.10957093421045,1
01-01-1978,UPVC,"4""",DISTRIBUTION,"1978","100",UPVC,WTE-287811,19.7000004568605,19.7000004568605,1
01-01-1978,UPVC,"4""",DISTRIBUTION,"1978","100",UPVC,WTE-MN551654,2.59854767137659,2.59854767137659,1
12-12-2000,HPPE,"125",DISTRIBUTION,"2000","125",HPPE,WTE-MN551655,1.152260821207,1.152260821207,1
01-01-1980,UPVC,"8""",DISTRIBUTION,"1980","200",UPVC,WTE-MN551650,6.82269924586788,6.82269924586788,1
12-12-2000,HPPE,"125",DISTRIBUTION,"2000","125",HPPE,WTE-MN551656,17.3697369294976,17.3697369294976,1
12-12-2000,HPPE,"125",DISTRIBUTION,"2000","125",HPPE,WTE-MN551657,1.57411625999298,1.57411625999298,1
01-01-1978,UPVC,"4""",DISTRIBUTION,"1978","100",UPVC,WTE-606987,1.22690260408599,1.22690260408599,1
01-01-1978,UPVC,"4""",DISTRIBUTION,"1978","100",UPVC,WTE-MN551646,1.15045121584439,1.15045121584439,1
01-01-1966,AC,"6""",DISTRIBUTION,"1966","150",AC,WTE-MN1276213,209.812194593331,209.802744753198,1.00004504154673
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-269154,412.393259005713,192.876022485951,2.13812610655506
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-269390,390.89212262656,93.1008492012532,4.19858815446013
01-06-2013,MDPE,"63",DISTRIBUTION,"2013","63",MDPE,WTE-269060,1.71179934568409,1.71179934568409,1
01-04-2013,MDPE,"63",DISTRIBUTION,"2013","63",MDPE,WTE-267749,90.5839346516739,90.3092491054628,1.0030416103437
01-06-2013,MDPE,"63",DISTRIBUTION,"2013","63",MDPE,WTE-269062,25.220614940965,25.220614940965,1
01-01-1966,AC,"6""",DISTRIBUTION,"1966","150",AC,WTE-269109,18.567931764226,18.567931764226,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-269166,5.86925142584748,5.59836092085149,1.04838746712221
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-269132,236.095640724613,117.07685408315,2.01658681874843
01-01-1966,AC,"6""",DISTRIBUTION,"1966","150",AC,WTE-270101,122.174193530755,107.573509141439,1.13572750862035
01-01-1966,AC,"6""",DISTRIBUTION,"1966","150",AC,WTE-269075,3.59712788203957,3.59712788203957,1
01-01-1966,AC,"6""",DISTRIBUTION,"1966","150",AC,WTE-606962,2.71467438198651,2.71467438198651,1
01-01-1966,AC,"6""",DISTRIBUTION,"1966","150",AC,WTE-269070,79.2636588919351,79.2613667432637,1.00002891886383
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-269127,353.593616469792,139.759240427983,2.53001959217142
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1966","100",AC,WTE-269084,5.03856775279544,5.03856775279544,1
01-01-1966,AC,"6""",DISTRIBUTION,"1966","150",AC,WTE-269072,3.63476684258628,3.63476684258628,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1966","100",AC,WTE-607917,7.14539802954301,7.14539802954301,1
01-01-1964,AC,"6""",DISTRIBUTION,"1964","150",AC,WTE-269078,47.9310953325916,47.7653576768755,1.00346982967944
01-01-1964,AC,"6""",DISTRIBUTION,"1964","150",AC,WTE-MN1381146,1.39094392412776,1.39094392412776,1
,PLINE,"25",DISTRIBUTION,,"25",PLINE,WTE-MN1381148,12.727132945056,12.727132945056,1
01-01-1964,AC,"6""",DISTRIBUTION,"1964","150",AC,WTE-MN1381145,105.67072568868,97.4079553680638,1.08482644245426
,PLINE,"25",DISTRIBUTION,,"25",PLINE,WTE-MN1381147,13.1495423874767,13.1495423874767,1
,PLINE,"25",PRIVATE,,"25",PLINE,WTE-MN1381150,7.62489776980611,7.62489776980611,1
,PLINE,"25",PRIVATE,,,,WTE-MN1381149,5.99521892847049,5.99521892847049,1
01-01-1964,AC,"6""",DISTRIBUTION,"1964","150",AC,WTE-278363,63.1560201127579,63.1556516868963,1.00000583361666
01-01-1964,AC,"6""",DISTRIBUTION,"1964","150",AC,WTE-278361,5.34096807707679,5.34096807707679,1
01-01-1991,UPVC,"6""",DISTRIBUTION,"1991","150",UPVC,WTE-278386,3.82337991840663,3.82337991840663,1
01-01-1991,UPVC,"6""",DISTRIBUTION,"1991","150",UPVC,WTE-278388,146.719742950806,,
,UPVC,"4""",DISTRIBUTION,"1990","100",UPVC,WTE-282033,31.2429548317743,,
,UNKNOWN,UNKNOWN,TRUNK,"1990","100",UPVC,WTE-MN544239,10.4899712979558,8.08103563903961,1.29809739326957
,UNKNOWN,UNKNOWN,TRUNK,"1990","100",UPVC,WTE-MN544240,10.5154645772716,8.01892268320933,1.31133133373261
,ST,"30""",TRUNK,"1967","750",ST,WTE-MN544237,2.99767443201788,2.99767443201788,1
,ST,"30""",TRUNK,"1967","750",ST,WTE-MN544238,3.09309973970513,3.09309973970513,1
,UPVC,"4""",DISTRIBUTION,"1990","100",UPVC,WTE-282028,72.437416811696,68.2713295607998,1.06102250062651
,UPVC,"4""",DISTRIBUTION,"1983","100",UPVC,WTE-275286,262.227158960702,104.517450662539,2.50893183194228
,UPVC,"4""",DISTRIBUTION,"1980","100",UPVC,WTE-275083,75.1933095514825,72.2139104190057,1.04125796699264
,UPVC,"4""",DISTRIBUTION,"1983","100",UPVC,WTE-275276,47.2647893293553,47.0088459866679,1.0054445782983
,UPVC,"4""",DISTRIBUTION,"1983","100",UPVC,WTE-275281,96.0157044001623,82.9579477686978,1.15740211737002
01-08-2002,HPPE,"90",DISTRIBUTION,"2002","90",HPPE,WTE-288558,9.45160549981026,9.36446827105676,1.00930509092789
01-01-1979,UPVC,"8""",DISTRIBUTION,"1979","200",UPVC,WTE-287999,204.87473772555,202.369928304557,1.01237737959379
01-08-2002,HPPE,"90",DISTRIBUTION,"2002","90",HPPE,WTE-MN1284422,11.5135761603384,11.5135761603384,1
,UPVC,"4""",DISTRIBUTION,"1983","100",UPVC,WTE-275271,67.7717983132135,55.6390800157018,1.21806108753214
,UPVC,"4""",DISTRIBUTION,"1983","100",UPVC,WTE-606967,2.73321440801021,2.73321440801021,1
01-02-2011,PROTECTALINE,"90",DISTRIBUTION,"2011","90",PROTECTALINE,WTE-MN1284426,35.1217731324464,27.7000979240913,1.26792956576158
31-07-2009,DI,"80",DISTRIBUTION,"2009","80",DI,WTE-MN1284425,1.51300528741804,1.51300528741804,1
,UPVC,"4""",DISTRIBUTION,"1983","100",UPVC,WTE-606968,2.61198334611051,2.61198334611051,1
,UPVC,"4""",DISTRIBUTION,"1983","100",UPVC,WTE-275283,29.7318728267958,29.0457869061687,1.02362084122023
,UPVC,"4""",DISTRIBUTION,"1983","100",UPVC,WTE-275278,78.7626225549248,76.746507340741,1.02626979759786
,UPVC,"4""",DISTRIBUTION,"1983","100",UPVC,WTE-606991,2.46592315371148,2.46592315371148,1
,UPVC,"4""",DISTRIBUTION,"1983","100",UPVC,WTE-606965,2.66252755849725,2.66252755849725,1
01-07-2006,MDPE,"63",DISTRIBUTION,"2007","63",MDPE,WTE-MN1190710,23.1719503926735,23.1719503926735,1
,UPVC,"4""",DISTRIBUTION,"1983","100",UPVC,WTE-275068,207.583000539977,105.188179193314,1.97344418481171
,UPVC,"4""",DISTRIBUTION,"1983","100",UPVC,WTE-275081,128.438358463898,38.7486774097003,3.31465141650862
,UPVC,"3""",DISTRIBUTION,"1979","75",UPVC,WTE-MN1190704,13.5379970451382,13.5376950031827,1.00002231118041
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1967","750",ST,WTE-MN1258863,2.38100503983121,2.38100503983121,1
01-07-2006,MDPE,"63",DISTRIBUTION,"2007","63",MDPE,WTE-MN1190709,2.10191460337033,2.10191460337033,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1967","750",ST,WTE-MN1258864,15.9818572762829,15.9818572762829,1
01-07-2006,MDPE,"63",DISTRIBUTION,"2007","63",MDPE,WTE-MN1190713,0.76858571415407,0.76858571415407,1
01-07-2006,MDPE,"63",DISTRIBUTION,"2007","63",MDPE,WTE-MN1190714,73.738252265095,,
01-07-2006,MDPE,"63",DISTRIBUTION,"2007","63",MDPE,WTE-MN1190711,2.19522527570671,2.17464594819279,1.00946330023562
01-07-2006,MDPE,"63",DISTRIBUTION,"2007","63",MDPE,WTE-MN1190712,108.381769677909,88.7133477330476,1.22170758344107
01-01-2012,HPPE,"180",DISTRIBUTION,"2012","180",HPPE,WTE-MN1338664,66.383224499791,65.1277410171331,1.01927724596386
01-11-2011,MDPE,"63",DISTRIBUTION,"2011","63",MDPE,WTE-MN1276239,1.64293183056904,1.64293183056904,1
01-11-2011,HPPE,"180",DISTRIBUTION,"2011","180",HPPE,WTE-MN1287980,22.9232502978815,22.9232354827978,1.00000064629113
01-11-2011,MDPE,"63",DISTRIBUTION,"2011","63",MDPE,WTE-MN1276240,23.26205755119,18.5880082849955,1.25145508838445
,ST,"30""",TRUNK,"1967","750",ST,WTE-MN567962,699.574297613226,690.244217002168,1.01351707175698
18-01-2012,HPPE,"180",DISTRIBUTION,"2012","180",HPPE,WTE-MN1338665,64.9873063990444,62.5908070326836,1.03828836022372
01-11-2011,HPPE,"180",DISTRIBUTION,"2011","180",HPPE,WTE-MN1287979,2.71422788283945,2.71422788283945,1
01-09-2010,HPPE,"180",DISTRIBUTION,"2010","180",HPPE,WTE-MN1287977,1.59308756819714,1.59308756819714,1
01-09-2010,HPPE,"180",DISTRIBUTION,"2010","180",HPPE,WTE-MN1287982,2.37620026511724,2.37612731136254,1.00003070279709
01-09-2010,HPPE,"180",DISTRIBUTION,"2010","180",HPPE,WTE-MN1300042,122.123783664544,113.77607170675,1.07336966228988
01-09-2010,HPPE,"180",DISTRIBUTION,"2010","180",HPPE,WTE-MN1287978,86.2033086803443,65.8194585285835,1.30969337347114
01-06-2014,HPPE,"90",DISTRIBUTION,"2014","90",HPPE,WTE-MN1287972,2.53619261882853,2.53619261882853,1
01-06-2014,HPPE,"180",DISTRIBUTION,"2014","180",HPPE,WTE-MN1287970,6.75634615581719,6.73512679914726,1.00315055043546
01-06-2014,HPPE,"180",DISTRIBUTION,"2014","180",HPPE,WTE-MN1287973,58.1126694401182,58.0983390209708,1.0002466579835
01-06-2014,MDPE,"63",DISTRIBUTION,"2014","63",MDPE,WTE-MN1276220,1.67072469310798,1.67072469310798,1
01-06-2014,MDPE,"63",DISTRIBUTION,"2014","63",MDPE,WTE-MN1351849,10.0067563175973,10.0067563175973,1
01-03-2010,HPPE,"180",DISTRIBUTION,"2010","180",HPPE,WTE-MN1300041,67.9791270108106,61.9927728207088,1.09656535621362
01-06-2014,HPPE,"180",DISTRIBUTION,"2014","180",HPPE,WTE-MN1287975,4.90378812759515,4.90378812759515,1
01-10-2009,MDPE,"63",DISTRIBUTION,"2009","63",MDPE,WTE-MN1338662,46.1486048340115,45.327648791868,1.01811159554984
01-05-2015,MDPE,"63",DISTRIBUTION,"2015","63",MDPE,WTE-MN1338663,65.0497033690646,30.8470359191953,2.10878294885331
,UPVC,"4""",PRIVATE,"1990","100",UPVC,WTE-282024,114.162545822945,79.4764194588442,1.43643292690183
01-10-2009,MDPE,"63",DISTRIBUTION,"2009","63",MDPE,WTE-MN1287965,1.31569452944554,1.30941857325964,1.00479293353101
01-08-2009,HPPE,"90",DISTRIBUTION,"2009","90",HPPE,WTE-MN1276262,35.2667157692694,33.6549702866951,1.04789026609872
01-12-2008,HPPE,"90",DISTRIBUTION,"2008","90",HPPE,WTE-MN1287963,46.6205898130484,46.2097239225552,1.00889132969463
01-07-2011,MDPE,"63",DISTRIBUTION,"2011","63",MDPE,WTE-MN1286177,41.9460747343622,34.6839988035319,1.20937827763075
01-07-2011,MDPE,"63",DISTRIBUTION,"2011","63",MDPE,WTE-MN1286178,1.8630236176998,1.8630236176998,1
01-08-2009,HPPE,"90",DISTRIBUTION,"2009","90",HPPE,WTE-MN1276285,71.4876456615652,64.909553264557,1.1013424383033
01-03-2010,HPPE,"180",DISTRIBUTION,"2010","180",HPPE,WTE-MN1286171,3.0613885737992,3.0613885737992,1
,UPVC,"4""",DISTRIBUTION,"1990","100",UPVC,WTE-282018,86.966873645824,75.8073327456073,1.14720925398689
01-08-2009,HPPE,"90",DISTRIBUTION,"2009","90",HPPE,WTE-MN1276286,2.07941385965843,2.07941385965843,1
01-03-2010,HPPE,"180",DISTRIBUTION,"2010","180",HPPE,WTE-MN1286170,3.23723493127867,3.23723493127867,1
01-03-2010,HPPE,"180",DISTRIBUTION,"2010","180",HPPE,WTE-MN1300044,179.829411247472,97.0536780343439,1.85288610271768
01-03-2009,MDPE,"63",DISTRIBUTION,"2009","63",MDPE,WTE-MN1276253,1.20434546539806,1.20434546539806,1
01-10-2008,HPPE,"90",DISTRIBUTION,"2008","90",HPPE,WTE-MN1276250,44.8811433413764,31.6740115710414,1.4169706050878
01-03-2009,MDPE,"63",DISTRIBUTION,"2009","63",MDPE,WTE-MN1276254,14.9606973433466,14.9606973433466,1
01-02-2007,HPPE,"125",DISTRIBUTION,"2007","125",HPPE,WTE-MN1185543,0.62806687545107,0.62806687545107,1
,UPVC,"8""",DISTRIBUTION,"1980","200",UPVC,WTE-MN1185524,231.659066268049,,
01-02-2007,HPPE,"125",DISTRIBUTION,"2007","125",HPPE,WTE-MN1232305,0.753775165411545,0.753775165411545,1
01-02-2007,HPPE,"90",DISTRIBUTION,"2007","90",HPPE,WTE-MN1232306,16.2927790754798,16.2927790754798,1
,CIEL,"3""",DISTRIBUTION,"1930","75",CIEL,WTE-280776,98.4449292395755,98.4449292395755,1
,CIEL,"3""",DISTRIBUTION,"1938","75",CIEL,WTE-281660,352.59100992154,132.121636570246,2.66868485037327
,CIEL,"3""",DISTRIBUTION,"1938","75",CIEL,WTE-281675,134.441123186912,83.5918956179133,1.60830331927659
01-01-1987,PE,"90",DISTRIBUTION,"1987","90",PE,WTE-281697,27.7778187416987,5.99000409019773,4.63736223271623
,CIEL,"3""",DISTRIBUTION,"1968","75",CIEL,WTE-275298,18.7530367181724,18.752959553075,1.00000411482237
,CIEL,"3""",DISTRIBUTION,"1968","75",CIEL,WTE-280794,74.4375521840166,74.3625047587348,1.00100921056284
,CIEL,"3""",DISTRIBUTION,"1968","75",CIEL,WTE-275351,3.46196212200584,3.45999783242595,1.00056771410707
,CIEL,"3""",DISTRIBUTION,"1938","75",CIEL,WTE-275350,1.18157945139141,1.18157945139141,1
,CIEL,"3""",DISTRIBUTION,"1938","75",CIEL,WTE-438224,4.04416818828122,3.24868111708624,1.24486462121849
,CIEL,"3""",DISTRIBUTION,"1919","75",CIEL,WTE-281677,2.70760004437339,2.70760004437339,1
,CIEL,"3""",DISTRIBUTION,"1919","75",CIEL,WTE-281679,113.029971672267,113.011781638014,1.0001609569727
,CIEL,"3""",DISTRIBUTION,"1919","75",CIEL,WTE-281673,5.09980097657562,5.09980097657562,1
01-01-1980,UPVC,"8""",DISTRIBUTION,"1980","200",UPVC,WTE-275291,2.56049705699288,2.5604882346656,1.00000344556447
,CIEL,"3""",DISTRIBUTION,"1938","75",CIEL,WTE-275296,0.962960539167903,0.962960539167903,1
01-01-1980,UPVC,"8""",DISTRIBUTION,"1980","200",UPVC,WTE-275373,108.242787158681,108.238386286891,1.00004065906691
,CIEL,"3""",DISTRIBUTION,"1919","75",CIEL,WTE-281658,2.30836067376894,2.30836067376894,1
,CIEL,"3""",DISTRIBUTION,"1919","75",CIEL,WTE-281671,2.2993581712011,2.2993581712011,1
,CIEL,"3""",DISTRIBUTION,"1919","75",CIEL,WTE-280796,7.60716405769657,7.60716405769657,1
,CIEL,"3""",DISTRIBUTION,"1919","75",CIEL,WTE-280798,3.38455388491102,3.38455388491102,1
,CIEL,"3""",DISTRIBUTION,"1968","75",CIEL,WTE-281650,210.798843029121,82.844573666632,2.5445099624434
01-08-2002,HPPE,"90",DISTRIBUTION,"2002","90",HPPE,WTE-MN581807,154.365927411637,154.361646496096,1.00002773302591
01-01-1978,UPVC,"4""",DISTRIBUTION,"1978","100",UPVC,WTE-280791,139.619003799493,,
01-01-1987,PE,"90",DISTRIBUTION,"1987","90",PE,WTE-281682,51.2559673068824,7.11950258094556,7.1993747771175
,CIEL,"3""",DISTRIBUTION,"1930","75",CIEL,WTE-281685,152.970220405224,152.97016588211,1.00000035642972
,UPVC,"4""",DISTRIBUTION,"1978","100",UPVC,WTE-275269,41.7109003618809,41.7109003618809,1
,UPVC,"4""",DISTRIBUTION,"1978","100",UPVC,WTE-275267,5.14930576258193,,
24-02-1999,MDPE,"63",DISTRIBUTION,"1999","63",MDPE,WTE-MN523567,93.4846445992188,69.0259396603899,1.35434077477491
24-02-1999,HDPE,"90",DISTRIBUTION,"1999","90",HDPE,WTE-MN523571,6.20681238640883,6.20681238640883,1
01-01-1966,UNKNOWN,"3""",DISTRIBUTION,"1966","75",CI,WTE-259889,6.25102440313405,4.63276299846934,1.34930804904101
01-03-2002,HPPE,"250",DISTRIBUTION,"2002","250",HPPE,WTE-MN600109,1.11375805274438,1.11375805274438,1
01-03-2002,HPPE,"250",DISTRIBUTION,"2002","250",HPPE,WTE-MN600110,1.3659681548202,1.3659681548202,1
,UPVC,"8""",DISTRIBUTION,"1966","200",UPVC,WTE-MN600111,24.8578723345132,24.8578723345132,1
01-01-1966,UNKNOWN,"3""",DISTRIBUTION,"1966","75",CI,WTE-259887,3.49688389850361,3.49688389850361,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-259876,1.6926251800488,1.6926251800488,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-267737,68.5218484280148,68.5218418390059,1.00000009615925
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-269174,237.708353966828,174.11235720071,1.3652583756178
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-269181,514.652929096976,142.521653081274,3.61105079803902
01-01-1966,UNKNOWN,UNKNOWN,DISTRIBUTION,"1966","100",AC,WTE-607916,8.64713276186029,8.64713276186029,1
01-01-1966,UNKNOWN,UNKNOWN,DISTRIBUTION,"1966","100",AC,WTE-269393,3.28724824126371,3.28724824126371,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-269172,3.32252464245184,3.32252464245184,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-269177,7.08897686553683,7.08897686553683,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-269170,11.5036971448389,11.5036971448389,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-269168,9.86216776374614,9.86216776374614,1
01-01-1966,AC,"6""",DISTRIBUTION,"1966","150",AC,WTE-269097,56.7073824746821,56.7067808026022,1.00001061023164
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-269179,5.13841658489224,5.13841658489224,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-269199,5.07002021689431,5.07002021689431,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-269197,142.550185270596,139.11562702305,1.02468851502195
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-269135,4.16121544744008,4.16121544744008,1
01-01-1966,AC,"6""",DISTRIBUTION,"1966","150",AC,WTE-269102,7.92613935029656,7.92613935029656,1
01-01-1966,AC,"6""",DISTRIBUTION,"1966","150",AC,WTE-269104,221.915820537621,221.550393204284,1.00164940954539
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-269140,3.53022662163066,3.53022662163066,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-269372,170.241963924036,160.718774724638,1.05925374440985
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-269350,17.1000933623064,17.1000933623064,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-269195,3.03215385495366,3.03215385495366,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-606963,2.93244011021874,2.93244011021874,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-269353,44.1784942052907,41.4344822219628,1.06622532335817
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-269356,120.621984889297,120.618542625106,1.00002853843295
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-269385,115.343117185229,115.343117185229,1
